,WL_mm,x,y
167,-4.8,28.38106959,40.13870323999999
168,-4.8,28.38108010207895,40.13865893020115
169,31.4,28.38109061792105,40.138614619798865
170,31.4,28.381101127429016,40.13857030707892
171,31.4,28.381111647570872,40.13852599292112
172,31.4,28.38112216,40.13848168
173,0.0,28.381132672078948,40.138437370201146
174,0.0,28.381143187921047,40.13839305979886
175,0.0,28.381153700000002,40.138348750000006
176,0.0,28.381164215,40.13830444
177,0.0,28.38129700723243,40.13832299788292
178,0.0,28.38117473,40.138260124999995
179,0.0,28.38130751776748,40.13827868211713
180,0.0,28.38118524207895,40.13821581020115
181,0.0,28.381195757921056,40.138171499798865
182,0.0,28.381206270000007,40.138127190000006
183,0.0,28.381216782078948,40.13808288020114
184,0.0,28.38122729792105,40.13803856979887
185,0.0,28.38123780950807,40.13799425728005
186,0.0,28.381248330491932,40.13794994271995
187,0.0,28.381258839999997,40.13790563
188,0.0,28.38139163,40.13792419000001
189,0.0,28.38126935207895,40.13786132020115
190,0.0,28.38140213999999,40.13787987999999
191,0.0,28.381279867921045,40.137817009798866
192,0.0,28.381412655000002,40.13783557
193,0.0,28.381290380000003,40.1377727
194,0.0,28.381300892078954,40.13772839020115
195,0.0,28.38131140792097,40.13768407479878
196,0.0,28.381321922078946,40.13763976020114
197,0.0,28.38133243792105,40.137595449798866
198,0.0,28.381507282232526,40.13743676788285
199,28.5,28.38138500207903,40.137373895201215
200,0.0,28.381517787767475,40.137392452117126
201,28.5,28.38139551792105,40.13732957979886
202,28.5,28.381416542078945,40.13724096020114
203,28.5,28.381427057921044,40.13719664979886
204,-4.8,28.38064757288301,40.13928518975467
205,-4.8,28.380658087116984,40.13924088024532
206,-4.8,28.380668599999996,40.139196569999996
207,-4.8,28.380679115,40.139152255000006
208,-4.8,28.380689629999996,40.13910794
209,-4.8,28.38070014288301,40.13906362975468
210,-4.8,28.380710657116985,40.13901932024532
211,,28.38084345,40.139037880000004
212,-4.8,28.380721172883007,40.13897500975468
213,-4.8,28.380731687116988,40.138930700245325
214,-4.8,28.3807422,40.138886389999996
215,-4.8,28.380752714999996,40.13884207500001
216,-4.8,28.380763229999996,40.13879776
217,,28.380896019999998,40.138816320000004
218,-4.8,28.380773742883008,40.13875344975468
219,,28.380906532078953,40.13877201020114
220,31.4,28.38078425711699,40.138709140245325
221,31.4,28.380794770000005,40.138664829999996
222,31.4,28.380805285000005,40.13862052
223,31.4,28.380815802232526,40.13857620788286
224,31.4,28.380826310650317,40.13853189187172
225,31.4,28.38083682711699,40.138487580245325
226,31.4,28.38084734288301,40.138443269754674
227,31.4,28.380857857116993,40.138398960245325
228,31.4,28.38086837,40.138354650000004
229,31.4,28.380878882883007,40.13831033975468
230,,28.381011672078955,40.138328900201145
231,31.4,28.380889399349687,40.13826602812827
232,0.0,28.380899910650317,40.138221711871715
233,0.0,28.38091042711699,40.13817740024532
234,0.0,28.380920940000006,40.13813309
235,0.0,28.380931455,40.138088780000004
236,0.0,28.380941970000002,40.13804447
237,0.0,28.38095248,40.138000160000004
238,0.0,28.380962997232427,40.13795584788292
239,0.0,28.38097350776748,40.13791153211714
240,0.0,28.380984024999997,40.137867220000004
241,,28.381116812078954,40.137885780201145
242,0.0,28.38099454,40.13782291
243,0.0,28.381005050000002,40.137778600000004
244,0.0,28.381015565,40.13773429
245,0.0,28.381026082232523,40.137689977882864
246,0.0,28.38103659065032,40.13764566187173
247,0.0,28.38104710711698,40.13760135024531
248,0.0,28.38105762,40.137557040000004
249,0.0,28.381068135,40.13751273
250,0.0,28.381078650000003,40.137468420000005
251,0.0,28.381089160000002,40.13742411
252,28.5,28.381099677232427,40.13737979788292
253,28.5,28.381110187767472,40.13733548211714
254,28.5,28.381120704999997,40.13729117
255,28.5,28.381131219999997,40.13724686
256,28.5,28.38114173,40.13720255
257,28.5,28.381152245000003,40.137158240000005
258,28.5,28.381162760000002,40.137113930000005
259,28.5,28.381173272232523,40.137069617882865
260,28.5,28.381183782767575,40.13702530211708
261,18.3,28.380390927921056,40.13924943979885
262,-4.8,28.380523717116986,40.139268000245316
263,18.3,28.38040143742902,40.13920512707893
264,-4.8,28.380534235115462,40.139223687637504
265,18.3,28.380411957570875,40.13916081292112
266,-4.8,28.380544744884546,40.1391793723625
267,18.3,28.380422470000003,40.1391165
268,-4.8,28.38055526288301,40.13913505975467
269,18.3,28.380432985000006,40.13907218999999
270,-4.8,28.380565777116992,40.13909075024531
271,18.3,28.3804435,40.13902788
272,-4.8,28.38057629,40.13904644
273,18.3,28.380454015,40.13898357
274,-4.8,28.380586805,40.139002129999994
275,18.3,28.380464529999998,40.13893926
276,-4.8,28.38059732,40.138957819999995
277,18.3,28.380475039508074,40.13889494728005
278,-4.8,28.380607835115462,40.1389135076375
279,18.3,28.380485560491927,40.138850632719944
280,-4.8,28.380618344884542,40.1388691923625
281,18.3,28.38049607,40.13880632
282,-4.8,28.38062886288301,40.13882487975468
283,18.3,28.380506585000003,40.13876201
284,31.4,28.38063937711699,40.13878057024532
285,18.3,28.380517099999995,40.1387177
286,31.4,28.380649890000004,40.13873626
287,31.4,28.380527614999995,40.138673389999994
288,31.4,28.380660405,40.138691949999995
289,31.4,28.38053813,40.138629079999994
290,31.4,28.380670920000004,40.13864764
291,31.4,28.38054863950807,40.13858476728005
292,31.4,28.380681435115463,40.138603327637504
293,31.4,28.380559160491924,40.138540452719944
294,31.4,28.380691944884546,40.1385590123625
295,31.4,28.38056967207895,40.13849614020114
296,31.4,28.38070246288301,40.13851469975468
297,31.4,28.380580187921048,40.13845182979885
298,31.4,28.38071297711699,40.13847039024532
299,31.4,28.380590699999996,40.13840752
300,31.4,28.380723490000005,40.13842608
301,31.4,28.380601215000002,40.138363209999994
302,31.4,28.380734005000004,40.13838177
303,31.4,28.380611730000002,40.13831890000001
304,31.4,28.38074452,40.13833746
305,31.4,28.38062223950807,40.138274587280044
306,31.4,28.38075503511546,40.1382931476375
307,31.4,28.380632760491928,40.138230272719944
308,31.4,28.380765544884532,40.13824883236249
309,31.4,28.380643272078945,40.13818596020115
310,31.4,28.38077606,40.13820452
311,31.4,28.38065378792105,40.138141649798854
312,31.4,28.380786575000005,40.138160209999995
313,31.4,28.380664300000003,40.138097339999995
314,0.0,28.38079709,40.1381159
315,31.4,28.380674812078947,40.13805303020114
316,0.0,28.38080760288301,40.138071589754674
317,0.0,28.380685325350267,40.13800871687775
318,0.0,28.38081811711699,40.13802728024532
319,0.0,28.380695844649733,40.13796440312225
320,0.0,28.38082863,40.137982965
321,0.0,28.380706357921046,40.137920089798854
322,0.0,28.380839145,40.13793865
323,0.0,28.380716869999997,40.13787578
324,0.0,28.380849660000003,40.137894339999995
325,0.0,28.38072738207895,40.13783147020114
326,0.0,28.380860172883008,40.137850029754674
327,0.0,28.380737897921055,40.137787159798854
328,0.0,28.380870687116992,40.13780572024532
329,0.0,28.38074841207895,40.137742850201136
330,0.0,28.380881199999997,40.137761409999996
331,0.0,28.380758925350268,40.13769853687776
332,0.0,28.380891717232426,40.13771709788292
333,0.0,28.380769442570976,40.13765422292107
334,0.0,28.380902227767475,40.137672782117136
335,0.0,28.380779952078946,40.13760991020114
336,0.0,28.38091274288301,40.137628469754674
337,0.0,28.380790467921045,40.13756559979886
338,0.0,28.380923257116986,40.137584160245325
339,0.0,28.380800982078952,40.137521290201136
340,0.0,28.38093377,40.137539849999996
341,0.0,28.380811497921048,40.13747697979886
342,0.0,28.380944285,40.13749554
343,0.0,28.380822012078944,40.137432670201136
344,0.0,28.3809548,40.137451229999996
345,28.5,28.380832522429216,40.137388357078926
346,0.0,28.380965312232526,40.13740691788286
347,28.5,28.380843040491932,40.137344042719945
348,28.5,28.380975822767574,40.13736260211708
349,28.5,28.38085355207895,40.13729973020114
350,28.5,28.38098634,40.137318289999996
351,28.5,28.380864067921053,40.13725541979886
352,28.5,28.380996854999996,40.137273979999996
353,28.5,28.380874580000004,40.137211109999996
354,28.5,28.381007370000003,40.137229669999996
355,28.5,28.380885092078945,40.13716680020114
356,28.5,28.381017880000005,40.137185360000004
357,28.5,28.380895607921047,40.137122489798855
358,28.5,28.381028395,40.137141050000004
359,28.5,28.380906119508072,40.13707817728005
360,28.5,28.38103891223253,40.137096737882864
361,28.5,28.38091664049193,40.137033862719946
362,28.5,28.38104942276757,40.13705242211709
363,28.5,28.380927149999994,40.13698955
364,28.5,28.38105994,40.13700810999999
365,28.5,28.38093766207895,40.13694524020114
366,28.5,28.381070450000003,40.136963800000004
367,28.5,28.381080965000006,40.13691949
368,18.3,28.380116107117058,40.13921102524541
369,18.3,28.38012662288301,40.139166709754676
370,18.3,28.380137137116993,40.13912240024533
371,,28.38026992792105,40.13914095979886
372,18.3,28.380147649999994,40.139078090000005
373,18.3,28.380158165000005,40.139033780000005
374,18.3,28.38016868,40.13898947
375,18.3,28.380179195000007,40.138945160000006
376,,28.380311985000002,40.13896372000001
377,18.3,28.380189710000003,40.138900845
378,,28.380322497429027,40.13891940707893
379,18.3,28.380200222883012,40.13885652975468
380,18.3,28.380210737116997,40.13881222024532
381,,28.380343530000005,40.13883078
382,18.3,28.380221252883008,40.138767909754684
383,,28.380354042078956,40.13878647020114
384,18.3,28.38023176711699,40.13872360024532
385,,28.380364557921048,40.13874215979885
386,18.3,28.380242282883007,40.138679289754684
387,,28.38037507207895,40.13869785020115
388,18.3,28.380252797116995,40.138634980245314
389,18.3,28.380263310000004,40.138590665
390,,28.380396097429024,40.13860922707893
391,18.3,28.380273824999996,40.13854635
392,,28.38040661757087,40.138564912921126
393,18.3,28.38028434,40.13850204000001
394,,28.38041713,40.1385206
395,31.4,28.380294854999995,40.13845773
396,,28.380427644999997,40.13847629
397,31.4,28.380305370000006,40.13841342
398,31.4,28.38031588288301,40.13836910975468
399,31.4,28.38032639711699,40.13832480024532
400,31.4,28.380336912882942,40.1382804847546
401,,28.38046969950808,40.13829904728005
402,31.4,28.380347427116988,40.13823617024532
403,,28.38048022049193,40.13825473271995
404,,28.380490729999998,40.13821042000001
405,31.4,28.380368455,40.13814755
406,,28.380501245000005,40.13816611
407,31.4,28.380378970000006,40.13810324000001
408,,28.380511760000005,40.1381218
409,,28.380522272078952,40.13807749020114
410,,28.38053278535027,40.138033176877755
411,,28.380543304649738,40.137988863122246
412,,28.380553817921044,40.13794454979885
413,-10.3,28.380641824999994,40.13699544999999
414,-10.3,28.38065234,40.136951139999994
415,,28.380785125000003,40.136969699999995
416,-10.3,28.38066285,40.136906829999994
417,,28.38079563792105,40.13692538979886
418,-10.3,28.380673365,40.13686252
419,18.3,28.380023797116987,40.13906090024532
420,18.3,28.38003431288301,40.139016589754675
421,18.3,28.380076372883007,40.13883933975468
422,18.3,28.380086887116992,40.13879503024531
423,18.3,28.380097399999997,40.13875072000001
424,-10.3,28.380374672078954,40.137004010201146
425,-10.3,28.38050746,40.13702257
426,-10.3,28.38038518792105,40.136959699798865
427,-10.3,28.380517975000004,40.13697826
428,-10.3,28.38039570207895,40.13691539020114
429,-10.3,28.38052849,40.13693395
430,-10.3,28.380406217921053,40.13687107979887
431,-10.3,28.380416729508067,40.13682676728005
432,-10.3,28.38024316207895,40.136939850201145
433,-10.3,28.38012089223253,40.136876977882864
434,-10.3,28.380253675350268,40.13689553687775
435,-10.3,28.380131402767574,40.13683266211708
436,-10.3,28.380264192078776,40.13685122520109
437,-10.3,28.38014192,40.13678835
438,-10.3,28.38027471049192,40.13680691271995
439,-10.3,28.380152435,40.136744039999996
440,-10.3,28.380285222078953,40.13676260020114
441,,28.381969542921052,40.134289479798845
442,26.9,28.381710602116986,40.13480266024534
443,26.9,28.381700087767477,40.13484697211713
444,,28.381822362079024,40.134909845201214
445,26.9,28.381689580115278,40.13489128763749
446,,28.38181184792105,40.134954159798866
447,26.9,28.381679065,40.134935600000006
448,26.9,28.381668552116988,40.134979910245335
449,26.9,28.381658040000005,40.135024220000005
450,26.9,28.38164752788301,40.13506852975466
451,26.9,28.38163700988472,40.13511284236252
452,26.9,28.3816265,40.135157155
453,26.9,28.381615990115275,40.13520146763749
454,26.9,28.381563417767467,40.135423022117145
455,7.6,28.381552910115275,40.13546733763749
456,7.6,28.38154239211698,40.13551165024534
457,7.6,28.38153188,40.135555960000005
458,7.6,28.381521367883018,40.13560026975466
459,7.6,28.38140572,40.136087700000004
460,7.6,28.38139520788302,40.13613200975466
461,7.6,28.381384692116992,40.13617632024534
462,7.6,28.381374179999998,40.13622063
463,28.5,28.3813111,40.136486500000004
464,28.5,28.381300585,40.13653081
465,28.5,28.381290067767466,40.13657512211714
466,28.5,28.381279562232525,40.136619437882864
467,28.5,28.381269045,40.13666375
468,28.5,28.381258529999997,40.136708060000004
469,28.5,28.381248019999997,40.136752369999996
470,26.9,28.382244342116984,40.13432789024533
471,26.9,28.38211156,40.134309329999994
472,26.9,28.382233829999997,40.134372199999994
473,26.9,28.382101044999995,40.13435363999999
474,26.9,28.38222331565051,40.1344165118717
475,26.9,28.382090535,40.134397955
476,26.9,28.382212807232335,40.13446082788286
477,26.9,28.382080025000004,40.13444227
478,26.9,28.38220229211698,40.134505140245345
479,26.9,28.38206951,40.13448658
480,26.9,28.382191779999996,40.134549449999994
481,26.9,28.382058994999998,40.13453088999999
482,26.9,28.382181267883016,40.13459375975466
483,26.9,28.382048484999995,40.1345752
484,26.9,28.382170755,40.13463807
485,26.9,28.382037975,40.13461951
486,26.9,28.382160239884726,40.13468238236252
487,26.9,28.38202746,40.134663825000004
488,26.9,28.382149729999995,40.13472669499999
489,26.9,28.382016945000004,40.13470814
490,26.9,28.382139220115278,40.13477100763748
491,26.9,28.382006434999997,40.13475245
492,26.9,28.382128702116987,40.13481532024534
493,26.9,28.381995919999998,40.13479676
494,26.9,28.382118190000003,40.134859629999994
495,26.9,28.381985405000002,40.13484107
496,26.9,28.382107677883013,40.134903939754665
497,26.9,28.381974895000003,40.13488538000001
498,26.9,28.382097162767664,40.13494825211712
499,26.9,28.381964385000003,40.134929695
500,26.9,28.38208665211716,40.1349925652454
501,26.9,28.38195387,40.13497400999999
502,26.9,28.382076142232528,40.13503687788286
503,26.9,28.381943355000004,40.13501832000001
504,26.9,28.382065627883012,40.13508118975465
505,26.9,28.381932845,40.13506263
506,26.9,28.381922330000005,40.13510694
507,28.5,28.38156488207896,40.136613530201146
508,28.5,28.381554367920977,40.13665784479879
509,28.5,28.381543855,40.136702160000006
510,7.6,28.38103303788302,40.13534630975467
511,7.6,28.38102252211699,40.13539062024533
512,7.6,28.38101201,40.13543493
513,7.6,28.381001497883013,40.13547923975466
514,,28.381113252429206,40.13558642707893
515,,28.38107119792105,40.13576366979887
516,7.6,28.380938412116986,40.135745110245345
517,,28.381060685,40.135807979999996
518,7.6,28.380927900000003,40.135789419999995
519,,28.381050174649733,40.13585229312224
520,7.6,28.380917385650505,40.135833731871706
521,,28.381039655350264,40.13589660687775
522,7.6,28.38090687434949,40.1358780481283
523,,28.381029145,40.135940919999996
524,7.6,28.380896359999994,40.135922359999995
525,,28.381018632078955,40.13598523020114
526,7.6,28.380885847883015,40.13596666975466
527,,28.381008117921045,40.13602953979885
528,7.6,28.38087533211699,40.13601098024533
529,,28.380997604999997,40.136073849999995
530,7.6,28.38086482,40.13605529
531,,28.380987092570678,40.13611816292112
532,7.6,28.38085430276757,40.13609960211708
533,,28.380976572429212,40.13616247707892
534,7.6,28.38084379223253,40.13614391788286
535,,28.380966062078954,40.13620679020115
536,7.6,28.380833277883017,40.136188229754666
537,,28.380955547921054,40.13625109979886
538,7.6,28.380822762116985,40.13623254024533
539,,28.380945035,40.136295409999995
540,-10.3,28.380812249999998,40.136276849999994
541,,28.380934522078952,40.136339720201136
542,-10.3,28.380801735000006,40.136321159999994
543,,28.38092400792105,40.136384029798855
544,-10.3,28.38079122,40.13636547
545,,28.38091349757079,40.13642834292107
546,-10.3,28.380780707767475,40.13640978211713
547,,28.380902979508075,40.13647265728006
548,-10.3,28.38077019723243,40.13645409788291
549,,28.380892467921054,40.13651696979886
550,-10.3,28.380759680000004,40.136498409999994
551,,28.380881952078955,40.13656128020114
552,-10.3,28.380749165000005,40.136542719999994
553,-10.3,28.380738649999998,40.13658703
554,-10.3,28.380728139999995,40.136631339999994
555,,28.38085041207895,40.136694210201135
556,-10.3,28.380717624999996,40.136675649999994
557,,28.380839900491925,40.13673852271994
558,-10.3,28.380707107767474,40.136719962117134
559,-10.3,28.380696600115275,40.13676427763748
560,26.9,28.381766532116988,40.13402962024534
561,26.9,28.38163375,40.13401106
562,26.9,28.381756020000005,40.13407393
563,26.9,28.381623235,40.13405537
564,26.9,28.381745507883007,40.13411823975466
565,26.9,28.381612725,40.13409968
566,26.9,28.381734989884727,40.13416255236252
567,26.9,28.381602212920974,40.13414399479878
568,26.9,28.38172448223253,40.13420686788286
569,26.9,28.381591697078953,40.134188310201154
570,26.9,28.38171396788302,40.13425117975466
571,26.9,28.381581184999998,40.134232620000006
572,26.9,28.381703455,40.13429549000001
573,26.9,28.381570675000003,40.13427693
574,26.9,28.381692942116985,40.13433980024535
575,26.9,28.381560159999996,40.13432124000001
576,26.9,28.381682427883018,40.13438410975466
577,26.9,28.381549644999996,40.13436555
578,26.9,28.381671912767658,40.13442842211713
579,26.9,28.381539135000004,40.13440986500001
580,26.9,28.381661404349483,40.13447273812831
581,26.9,28.381528619999997,40.13445418
582,26.9,28.38165089,40.13451705000001
583,26.9,28.381518105,40.13449848999999
584,26.9,28.381640377883016,40.13456135975467
585,26.9,28.38150759500001,40.1345428
586,26.9,28.381629862116984,40.134605670245335
587,26.9,28.38149708,40.13458711
588,26.9,28.38161935,40.13464998
589,26.9,28.381486565000003,40.134631420000005
590,26.9,28.381608835650514,40.1346942918717
591,26.9,28.38147605757079,40.134675732921075
592,26.9,28.38159832434949,40.1347386081283
593,26.9,28.38146553742932,40.13472004707888
594,26.9,28.381587809999996,40.134782920000006
595,26.9,28.381455024999998,40.13476436000001
596,26.9,28.38157729788301,40.13482722975466
597,26.9,28.381444515000002,40.13480867
598,26.9,28.381566785000004,40.134871540000006
599,26.9,28.381434002078958,40.13485298020114
600,26.9,28.381556272116985,40.13491585024534
601,26.9,28.38142348792105,40.13489728979886
602,26.9,28.38154576,40.134960160000006
603,26.9,28.381412975000003,40.134941600000005
604,26.9,28.381535245650515,40.1350044718717
605,26.9,28.381402465000004,40.134985915
606,26.9,28.381524734349487,40.135048788128294
607,26.9,28.381391950000005,40.13503023
608,26.9,28.381514220000003,40.135093100000006
609,26.9,28.381381435,40.13507454
610,26.9,28.38150370788301,40.13513740975466
611,26.9,28.381370924999995,40.13511885
612,26.9,28.381493192116988,40.13518172024535
613,26.9,28.38136041,40.135163160000005
614,7.6,28.38126578792097,40.13556196479879
615,7.6,28.381255275,40.135606280000005
616,7.6,28.38124476207895,40.13565059020114
617,7.6,28.381234247921054,40.13569489979886
618,7.6,28.381223735,40.135739210000004
619,7.6,28.38121322207895,40.13578352020115
620,7.6,28.381202710491927,40.135827832719954
621,7.6,28.381192192429214,40.13587214707893
622,7.6,28.381181682078953,40.135916460201145
623,7.6,28.381171167921053,40.135960769798864
624,7.6,28.381160655,40.136005080000004
625,7.6,28.381150140000003,40.13604939
626,7.6,28.381139624999996,40.136093699999996
627,7.6,28.381129112079027,40.136138015201205
628,7.6,28.381118597921045,40.13618232979886
629,7.6,28.381240870000003,40.1362452
630,7.6,28.381108085,40.13622664
631,28.5,28.381230360000004,40.13628951
632,7.6,28.381097572078954,40.13627095020114
633,28.5,28.381219844999997,40.13633382
634,28.5,28.381087057921054,40.136315259798856
635,28.5,28.381209329999994,40.13637813
636,28.5,28.381076545,40.136359569999996
637,28.5,28.381198819999998,40.136422440000004
638,28.5,28.38106603207895,40.13640388020115
639,28.5,28.381188305000002,40.136466755
640,28.5,28.381055517920974,40.136448194798795
641,28.5,28.38117779,40.13651107
642,28.5,28.381045004999997,40.13649251
643,28.5,28.381167277883016,40.13655537975466
644,28.5,28.381034492078953,40.136536820201144
645,28.5,28.381156762116987,40.13659969024534
646,28.5,28.38102397792105,40.136581129798856
647,28.5,28.381146250000004,40.136644
648,28.5,28.381013462078954,40.13662544020115
649,28.5,28.381135734999997,40.13668831
650,28.5,28.381002947921054,40.136669749798855
651,28.5,28.381125217767472,40.13673262211713
652,28.5,28.38099243757079,40.13671406292108
653,28.5,28.38111471223252,40.136776937882864
654,28.5,28.38098191950807,40.13675837728005
655,5.4,28.38092239207895,40.13932360020114
656,5.4,28.38093290792105,40.139279289798864
657,5.4,28.380943419999998,40.139234980000005
658,5.4,28.380357940000003,40.138191860000006
